DateTime,Demand,Generation,Wind,CO2,NetImports,EWIC,Moyle
23/02/17 10:15,5076,5297,2801,298,-244,-136,-108
23/02/17 10:30,5068,5279,2757,305,-230,-122,-108
23/02/17 10:45,5111,5315,2790,301,-229,-121,-108
23/02/17 11:00,5097,5292,2763,309,-214,-106,-108
23/02/17 11:15,5106,5293,2775,304,-205,-97,-108
23/02/17 11:30,5100,5285,2789,299,-205,-97,-108
23/02/17 11:45,5091,5168,2737,308,-99,-97,-2
23/02/17 12:00,5107,5154,2758,307,-68,-66,-2
23/02/17 12:15,5138,5182,2819,296,-68,-65,-3
23/02/17 12:30,5151,5185,2827,300,-56,-53,-3
23/02/17 12:45,5137,5168,2806,296,-54,-52,-2
23/02/17 13:00,5112,5142,2785,289,-54,-52,-2
23/02/17 13:15,5075,5083,2827,289,-30,-28,-2
23/02/17 13:30,5028,5059,2841,286,-54,-52,-2
23/02/17 13:45,5020,5105,2852,289,-112,-110,-2
23/02/17 14:00,4989,5020,2843,287,-53,-50,-3
23/02/17 14:15,4993,5019,2792,291,-47,-45,-2
23/02/17 14:30,5007,5019,2889,279,-35,-33,-2
23/02/17 14:45,4997,4992,2824,288,-15,-13,-2
23/02/17 15:00,4974,4967,2721,299,-15,-13,-2
23/02/17 15:15,5000,5072,2697,299,-89,-87,-2
23/02/17 15:30,5001,5119,2704,302,-138,-136,-2
23/02/17 15:45,5001,5117,2662,307,-137,-135,-2
23/02/17 16:00,5067,5169,2677,311,-115,-112,-3
23/02/17 16:15,5116,5137,2670,324,-39,-37,-2
23/02/17 16:30,5119,5066,2620,325,36,38,-2
23/02/17 16:45,5177,5121,2481,336,38,38,0
23/02/17 17:00,5286,5160,2492,338,108,108,0
23/02/17 17:15,5349,5148,2460,349,183,183,0
23/02/17 17:30,5411,5184,2470,344,209,209,0
23/02/17 17:45,5459,5279,2385,355,162,162,0
23/02/17 18:00,5567,5366,2251,363,180,180,0
23/02/17 18:15,5761,5525,2313,376,216,216,0
23/02/17 18:30,5826,5514,2151,383,291,291,0
23/02/17 18:45,5861,5547,2170,376,291,291,0
23/02/17 19:00,5816,5509,2108,379,291,291,0
23/02/17 19:15,5750,5501,2061,385,234,234,0
23/02/17 19:30,5672,5421,1935,396,234,234,0
23/02/17 19:45,5629,5442,1871,401,160,160,0
23/02/17 20:00,5548,5435,1908,391,96,96,0
23/02/17 20:15,5447,5305,1879,400,122,122,0
23/02/17 20:30,5363,5227,1727,420,120,120,0
23/02/17 20:45,5298,5229,1730,413,45,45,0
23/02/17 21:00,5248,5133,1813,416,98,100,-2
23/02/17 21:15,5084,5043,1739,412,24,26,-2
23/02/17 21:30,4985,5016,1637,411,-51,-49,-2
23/02/17 21:45,4879,4988,1655,415,-126,-124,-2
23/02/17 22:00,4731,4914,1631,414,-202,-199,-3
23/02/17 22:15,4593,4850,1538,413,-276,-274,-2
23/02/17 22:30,4456,4725,1456,422,-289,-287,-2
23/02/17 22:45,4410,4668,1500,414,-289,-287,-2
23/02/17 23:00,4340,4609,1392,417,-289,-287,-2
23/02/17 23:15,4298,4567,1355,437,-290,-287,-3
23/02/17 23:30,4215,4556,1340,452,-290,-287,-3
23/02/17 23:45,4078,4415,1231,457,-289,-287,-2
24/02/17 00:00,3966,4307,1246,453,-289,-287,-2
24/02/17 00:15,3877,4294,1300,437,-290,-287,-3
24/02/17 00:30,3821,4239,1280,438,-289,-287,-2
24/02/17 00:45,3734,4223,1239,440,-289,-287,-2
24/02/17 01:00,3673,4159,1231,434,-289,-287,-2
24/02/17 01:15,3638,4125,1166,438,-289,-287,-2
24/02/17 01:30,3562,4051,1112,444,-289,-287,-2
24/02/17 01:45,3514,4002,1065,449,-289,-287,-2
24/02/17 02:00,3474,3960,988,456,-290,-287,-3
24/02/17 02:15,3452,3916,986,458,-264,-287,23
24/02/17 02:30,3421,3892,940,467,-274,-287,13
24/02/17 02:45,3384,3854,893,466,-275,-287,12
24/02/17 03:00,3361,3830,831,478,-276,-287,11
24/02/17 03:15,3334,3805,766,492,-275,-287,12
24/02/17 03:30,3343,3813,757,499,-275,-287,12
24/02/17 03:45,3322,3813,696,506,-296,-307,11
24/02/17 04:00,3313,3876,661,507,-371,-382,11
24/02/17 04:15,3315,3880,565,523,-371,-383,12
24/02/17 04:30,3296,3861,519,538,-372,-383,11
24/02/17 04:45,3302,3862,465,542,-371,-383,12
24/02/17 05:00,3301,3812,459,554,-318,-330,12
24/02/17 05:15,3326,3880,422,545,-364,-375,11
24/02/17 05:30,3357,3984,396,547,-438,-450,12
24/02/17 05:45,3419,4006,391,549,-397,-377,-20
24/02/17 06:00,3507,4021,339,565,-322,-302,-20
24/02/17 06:15,3675,3972,336,567,-321,-227,-94
24/02/17 06:30,3783,4085,340,568,-322,-152,-170
24/02/17 06:45,3945,4251,348,564,-325,-126,-199
24/02/17 07:00,4146,4297,329,560,-174,-51,-123
24/02/17 07:15,4340,4356,318,560,-37,23,-60
24/02/17 07:30,4422,4302,346,545,96,51,45
24/02/17 07:45,4545,4425,340,550,99,50,49
24/02/17 08:00,4655,4528,346,534,102,50,52
24/02/17 08:15,4773,4614,327,524,136,53,83
24/02/17 08:30,4820,4519,315,553,279,123,156
24/02/17 08:45,4887,4555,309,586,307,150,157
24/02/17 09:00,4964,4557,316,597,382,225,157
24/02/17 09:15,5060,4568,318,596,468,275,193
24/02/17 09:30,5086,4555,311,595,510,305,205
24/02/17 09:45,5120,4583,335,590,511,305,206
24/02/17 10:00,5123,4586,323,589,511,305,206
24/02/17 10:15,5097,4540,349,589,533,307,226
24/02/17 10:30,5107,4548,409,583,533,307,226
24/02/17 10:45,5109,4580,441,573,505,280,225
24/02/17 11:00,5128,4617,478,562,489,266,223
24/02/17 11:15,5152,4679,549,550,451,229,222
24/02/17 11:30,5143,4669,599,545,451,229,222
24/02/17 11:45,5136,4697,647,542,421,199,222
24/02/17 12:00,5136,4648,740,528,465,243,222
24/02/17 12:15,5165,4672,856,509,466,244,222
24/02/17 12:30,5167,4716,908,498,426,253,173
24/02/17 12:45,5164,4779,1014,488,362,239,123
24/02/17 13:00,5132,4797,1082,487,308,164,144
24/02/17 13:15,5116,4783,1194,474,307,160,147
24/02/17 13:30,5071,4737,1305,447,307,160,147
24/02/17 13:45,5042,4829,1427,433,188,114,74
24/02/17 14:00,5049,4889,1603,408,136,83,53
24/02/17 14:15,5021,4908,1670,400,88,11,77
24/02/17 14:30,5006,4761,1750,395,220,66,154
24/02/17 14:45,4998,4827,1866,386,149,-7,156
24/02/17 15:00,4990,4937,1965,379,27,-82,109
24/02/17 15:15,4986,5061,1959,380,-96,-143,47
24/02/17 15:30,4993,5050,2024,377,-86,-140,54
24/02/17 15:45,4993,5076,2157,365,-105,-161,56
24/02/17 16:00,5023,5183,2198,367,-183,-236,53
24/02/17 16:15,5035,5316,2147,355,-307,-287,-20
24/02/17 16:30,5106,5394,2284,347,-307,-287,-20
24/02/17 16:45,5187,5545,2366,345,-381,-287,-94
24/02/17 17:00,5273,5598,2434,340,-347,-287,-60
24/02/17 17:15,5310,5618,2500,343,-329,-287,-42
24/02/17 17:30,5387,5634,2521,338,-269,-228,-41
24/02/17 17:45,5476,5776,2529,334,-321,-220,-101
24/02/17 18:00,5573,5836,2497,334,-283,-226,-57
24/02/17 18:15,5665,5980,2525,335,-336,-287,-49
24/02/17 18:30,5683,5949,2506,335,-288,-254,-34
24/02/17 18:45,5664,5849,2564,329,-205,-179,-26
24/02/17 19:00,5574,5646,2520,338,-82,-104,22
24/02/17 19:15,5528,5659,2539,323,-152,-178,26
24/02/17 19:30,5453,5734,2562,329,-302,-253,-49
24/02/17 19:45,5370,5738,2602,329,-392,-287,-105
24/02/17 20:00,5268,5526,2636,332,-282,-253,-29
24/02/17 20:15,5193,5371,2702,330,-206,-178,-28
24/02/17 20:30,5118,5230,2776,308,-131,-103,-28
24/02/17 20:45,5057,5313,2794,316,-279,-177,-102
24/02/17 21:00,5004,5236,2843,311,-252,-116,-136
24/02/17 21:15,4884,5250,2844,312,-387,-181,-206
24/02/17 21:30,4784,5158,2841,322,-395,-189,-206
24/02/17 21:45,4681,5127,2768,329,-469,-264,-205
24/02/17 22:00,4585,5057,2847,305,-493,-287,-206
24/02/17 22:15,4459,4927,2808,307,-492,-287,-205
24/02/17 22:30,4379,4847,2853,303,-492,-287,-205
24/02/17 22:45,4306,4775,2901,291,-492,-287,-205
24/02/17 23:00,4257,4724,2907,286,-492,-287,-205
24/02/17 23:15,4236,4703,2935,276,-493,-287,-206
24/02/17 23:30,4165,4629,2877,271,-493,-287,-206
24/02/17 23:45,4083,4550,2857,272,-492,-287,-205
25/02/17 00:00,3972,4517,2787,277,-492,-287,-205
25/02/17 00:15,3860,4482,2728,281,-493,-287,-206
25/02/17 00:30,3780,4478,2746,279,-493,-287,-206
25/02/17 00:45,3698,4392,2702,279,-493,-287,-206
25/02/17 01:00,3623,4310,2673,277,-493,-287,-206
25/02/17 01:15,3565,4258,2619,285,-492,-287,-205
25/02/17 01:30,3496,4189,2566,288,-492,-287,-205
25/02/17 01:45,3454,4145,2548,290,-492,-287,-205
25/02/17 02:00,3400,4093,2506,293,-492,-287,-205
25/02/17 02:15,3355,4046,2424,301,-492,-287,-205
25/02/17 02:30,3312,4004,2409,304,-492,-287,-205
25/02/17 02:45,3266,3953,2347,306,-492,-287,-205
25/02/17 03:00,3231,3921,2281,307,-492,-287,-205
25/02/17 03:15,3205,3895,2269,320,-493,-287,-206
25/02/17 03:30,3202,3891,2272,320,-492,-287,-205
25/02/17 03:45,3190,3878,2263,310,-493,-287,-206
25/02/17 04:00,3154,3843,2227,315,-492,-287,-205
25/02/17 04:15,3158,3843,2213,317,-491,-287,-204
25/02/17 04:30,3135,3823,2219,312,-493,-287,-206
25/02/17 04:45,3122,3807,2165,316,-492,-287,-205
25/02/17 05:00,3110,3796,2160,318,-492,-287,-205
25/02/17 05:15,3136,3820,2180,315,-493,-287,-206
25/02/17 05:30,3144,3828,2177,320,-492,-287,-205
25/02/17 05:45,3162,3844,2160,317,-493,-287,-206
25/02/17 06:00,3214,3894,2177,323,-493,-287,-206
25/02/17 06:15,3288,3966,2242,315,-492,-287,-205
25/02/17 06:30,3327,4007,2309,309,-493,-287,-206
25/02/17 06:45,3397,4077,2361,309,-493,-287,-206
25/02/17 07:00,3514,4198,2503,298,-493,-287,-206
25/02/17 07:15,3626,4305,2623,286,-492,-287,-205
25/02/17 07:30,3661,4132,2529,288,-493,-287,-206
25/02/17 07:45,3709,4175,2505,289,-492,-287,-205
25/02/17 08:00,3766,4232,2543,290,-493,-287,-206
25/02/17 08:15,3839,4308,2606,286,-492,-287,-205
25/02/17 08:30,3946,4415,2662,281,-492,-287,-205
25/02/17 08:45,4086,4554,2771,281,-493,-287,-206
25/02/17 09:00,4203,4676,2750,289,-493,-287,-206
25/02/17 09:15,4293,4749,2616,302,-480,-287,-193
25/02/17 09:30,4380,4798,2543,317,-440,-287,-153
25/02/17 09:45,4443,4859,2407,340,-436,-287,-149
25/02/17 10:00,4473,4876,2185,369,-427,-287,-140
25/02/17 10:15,4524,4880,2030,372,-375,-287,-88
25/02/17 10:30,4549,4903,1901,380,-375,-287,-88
25/02/17 10:45,4554,4979,1785,388,-448,-287,-161
25/02/17 11:00,4574,4950,1705,407,-396,-287,-109
25/02/17 11:15,4594,4945,1684,411,-371,-287,-84
25/02/17 11:30,4602,4941,1535,417,-359,-287,-72
25/02/17 11:45,4644,4982,1607,411,-358,-287,-71
25/02/17 12:00,4651,4942,1502,415,-313,-287,-26
25/02/17 12:15,4663,4883,1434,427,-243,-287,44
25/02/17 12:30,4655,4860,1356,426,-225,-270,45
25/02/17 12:45,4660,4851,1303,429,-215,-269,54
25/02/17 13:00,4615,4790,1252,443,-197,-248,51
25/02/17 13:15,4589,4765,1201,452,-197,-247,50
25/02/17 13:30,4536,4713,1149,451,-197,-247,50
25/02/17 13:45,4509,4686,1069,455,-199,-249,50
25/02/17 14:00,4469,4644,997,458,-199,-249,50
25/02/17 14:15,4441,4543,920,470,-126,-176,50
25/02/17 14:30,4418,4500,864,478,-102,-152,50
25/02/17 14:45,4409,4488,816,483,-102,-152,50
25/02/17 15:00,4401,4479,818,487,-102,-152,50
25/02/17 15:15,4413,4354,788,499,37,-78,115
25/02/17 15:30,4389,4307,733,499,57,-60,117
25/02/17 15:45,4388,4306,748,502,58,-59,117
25/02/17 16:00,4417,4293,834,495,103,-14,117
25/02/17 16:15,4408,4251,790,499,134,42,92
25/02/17 16:30,4472,4243,789,498,209,117,92
25/02/17 16:45,4554,4325,733,506,210,118,92
25/02/17 17:00,4590,4230,678,509,337,186,151
25/02/17 17:15,4643,4209,711,507,415,261,154
25/02/17 17:30,4695,4247,745,505,430,276,154
25/02/17 17:45,4847,4427,756,504,400,202,198
25/02/17 18:00,4920,4520,679,508,377,179,198
25/02/17 18:15,4982,4492,656,503,465,254,211
25/02/17 18:30,5030,4469,668,504,540,329,211
25/02/17 18:45,5037,4479,736,498,535,324,211
25/02/17 19:00,5086,4582,720,501,482,271,211
25/02/17 19:15,5043,4530,714,506,489,270,219
25/02/17 19:30,4948,4448,750,510,475,256,219
25/02/17 19:45,4832,4355,764,502,456,218,238
25/02/17 20:00,4754,4254,845,485,473,235,238
25/02/17 20:15,4680,4256,879,474,400,162,238
25/02/17 20:30,4566,4216,953,451,325,87,238
25/02/17 20:45,4512,4238,1064,441,250,12,238
25/02/17 21:00,4462,4261,1180,427,175,-63,238
25/02/17 21:15,4372,4231,1231,422,119,-118,237
25/02/17 21:30,4311,4168,1221,437,120,-118,238
25/02/17 21:45,4216,4073,1225,448,122,-65,187
25/02/17 22:00,4141,4000,1342,439,123,10,113
25/02/17 22:15,4067,3926,1385,449,120,11,109
25/02/17 22:30,4007,3845,1469,449,138,29,109
25/02/17 22:45,3927,3786,1497,429,120,30,90
25/02/17 23:00,3927,3861,1522,426,44,30,14
25/02/17 23:15,3938,3992,1643,414,-76,-44,-32
25/02/17 23:30,3875,3949,1717,403,-95,-63,-32
25/02/17 23:45,3790,3952,1823,392,-184,-131,-53
26/02/17 00:00,3716,3956,1904,375,-187,-131,-56
26/02/17 00:15,3647,4037,1973,364,-336,-205,-131
26/02/17 00:30,3589,4207,2021,345,-484,-280,-204
26/02/17 00:45,3522,4226,2071,329,-493,-287,-206
26/02/17 01:00,3457,4158,2060,332,-493,-287,-206
26/02/17 01:15,3422,4122,2224,336,-492,-287,-205
26/02/17 01:30,3376,4075,2228,330,-492,-287,-205
26/02/17 01:45,3315,4018,2322,326,-493,-287,-206
26/02/17 02:00,3223,3920,2266,324,-493,-287,-206
26/02/17 02:15,3216,3911,2320,316,-492,-287,-205
26/02/17 02:30,3178,3872,2269,317,-492,-287,-205
26/02/17 02:45,3153,3846,2239,321,-492,-287,-205
26/02/17 03:00,3112,3807,2203,326,-493,-287,-206
26/02/17 03:15,3088,3785,2231,319,-492,-287,-205
26/02/17 03:30,3087,3779,2214,327,-492,-287,-205
26/02/17 03:45,3062,3755,2191,332,-492,-287,-205
26/02/17 04:00,3029,3724,2109,327,-493,-287,-206
26/02/17 04:15,3026,3718,2095,333,-492,-287,-205
26/02/17 04:30,3010,3698,2094,334,-492,-287,-205
26/02/17 04:45,2989,3682,2056,337,-493,-287,-206
26/02/17 05:00,3003,3692,2039,346,-492,-287,-205
26/02/17 05:15,2994,3682,2051,337,-493,-287,-206
26/02/17 05:30,2988,3674,1978,350,-493,-287,-206
26/02/17 05:45,2956,3643,1983,345,-493,-287,-206
26/02/17 06:00,2975,3662,1953,347,-492,-287,-205
26/02/17 06:15,3054,3741,2059,341,-493,-287,-206
26/02/17 06:30,3084,3770,2066,336,-493,-287,-206
26/02/17 06:45,3125,3812,2078,335,-492,-287,-205
26/02/17 07:00,3198,3850,2152,334,-452,-246,-206
26/02/17 07:15,3241,3888,2196,333,-451,-245,-206
26/02/17 07:30,3215,3860,2089,342,-451,-245,-206
26/02/17 07:45,3227,3771,2028,347,-493,-287,-206
26/02/17 08:00,3262,3736,2006,344,-493,-287,-206
26/02/17 08:15,3318,3791,2060,347,-493,-287,-206
26/02/17 08:30,3404,3879,2086,333,-493,-287,-206
26/02/17 08:45,3506,3980,2121,332,-493,-287,-206
26/02/17 09:00,3614,4090,2153,326,-493,-287,-206
26/02/17 09:15,3753,4227,2202,328,-493,-287,-206
26/02/17 09:30,3861,4267,2223,321,-429,-287,-142
26/02/17 09:45,3971,4327,2233,323,-378,-287,-91
26/02/17 10:00,4062,4360,2327,309,-319,-287,-32
26/02/17 10:15,4163,4455,2340,307,-318,-287,-31
26/02/17 10:30,4234,4524,2301,318,-318,-287,-31
26/02/17 10:45,4299,4612,2259,319,-339,-287,-52
26/02/17 11:00,4376,4692,2356,312,-339,-287,-52
26/02/17 11:15,4407,4762,2363,316,-375,-287,-88
26/02/17 11:30,4474,4825,2467,302,-374,-287,-87
26/02/17 11:45,4500,4854,2494,306,-375,-287,-88
26/02/17 12:00,4560,4916,2481,304,-375,-287,-88
26/02/17 12:15,4626,4982,2447,304,-374,-287,-87
26/02/17 12:30,4671,5024,2451,300,-374,-287,-87
26/02/17 12:45,4680,5036,2570,300,-378,-287,-91
26/02/17 13:00,4656,5085,2508,306,-453,-287,-166
26/02/17 13:15,4660,5091,2520,305,-456,-287,-169
26/02/17 13:30,4569,4999,2500,308,-456,-287,-169
26/02/17 13:45,4495,4960,2454,311,-492,-287,-205
26/02/17 14:00,4399,4867,2323,322,-492,-287,-205
26/02/17 14:15,4370,4839,2314,314,-493,-287,-206
26/02/17 14:30,4354,4824,2337,312,-493,-287,-206
26/02/17 14:45,4354,4824,2440,304,-493,-287,-206
26/02/17 15:00,4334,4787,2427,309,-477,-271,-206
26/02/17 15:15,4306,4685,2432,306,-402,-245,-157
26/02/17 15:30,4264,4566,2513,296,-325,-245,-80
26/02/17 15:45,4288,4589,2539,293,-324,-245,-79
26/02/17 16:00,4291,4588,2490,302,-324,-245,-79
26/02/17 16:15,4313,4603,2472,305,-315,-287,-28
26/02/17 16:30,4318,4608,2347,309,-316,-287,-29
26/02/17 16:45,4303,4548,2198,317,-268,-287,19
26/02/17 17:00,4373,4618,2095,322,-268,-287,19
26/02/17 17:15,4480,4697,1969,339,-241,-287,46
26/02/17 17:30,4541,4758,1893,351,-241,-287,46
26/02/17 17:45,4671,4831,2044,338,-184,-287,103
26/02/17 18:00,4735,4895,2062,337,-184,-287,103
26/02/17 18:15,4863,4998,1991,340,-160,-287,127
26/02/17 18:30,5011,5149,1769,354,-160,-287,127
26/02/17 18:45,5010,5115,1591,382,-127,-254,127
26/02/17 19:00,5034,5062,1580,382,-52,-179,127
26/02/17 19:15,4980,4966,1702,379,-8,-179,171
26/02/17 19:30,4915,4923,1639,369,-30,-179,149
26/02/17 19:45,4882,4967,1505,376,-107,-253,146
26/02/17 20:00,4824,4934,1461,387,-136,-273,137
26/02/17 20:15,4758,4886,1492,389,-153,-287,134
26/02/17 20:30,4690,4842,1570,383,-175,-287,112
26/02/17 20:45,4651,4829,1691,381,-199,-287,88
26/02/17 21:00,4589,4838,1667,381,-272,-287,15
26/02/17 21:15,4519,4802,1546,390,-309,-287,-22
26/02/17 21:30,4406,4690,1542,393,-309,-287,-22
26/02/17 21:45,4270,4553,1547,387,-309,-287,-22
26/02/17 22:00,4190,4483,1651,366,-318,-287,-31
26/02/17 22:15,4079,4374,1547,371,-319,-287,-32
26/02/17 22:30,3957,4251,1494,371,-319,-287,-32
26/02/17 22:45,3890,4189,1554,372,-319,-287,-32
26/02/17 23:00,3818,4155,1432,380,-362,-287,-75
26/02/17 23:15,3846,4233,1523,372,-411,-287,-124
26/02/17 23:30,3740,4129,1500,379,-413,-287,-126
26/02/17 23:45,3652,4192,1525,378,-412,-287,-125
